Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
15:10:00,1.474209E-01,6.774001E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.477223E+02,3.786150E-01,4.935350E+03,8.136100E+03,2.867009E-01,8.475503E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.426284E+02,3.956500E-01,4.963808E+03,7.400037E+03,1.781914E-01,5.182776E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.812154E+02,2.612055E-01,3.242775E+03,4.711953E+03,2.723117E-01,8.200759E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.426284E+02,3.596100E-01,4.558256E+03,6.976172E+03,1.779722E-01,5.178590E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.812154E+02,3.455501E-01,4.191791E+03,5.682979E+03
15:20:00,1.474198E-01,6.773981E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.579060E+02,3.784737E-01,4.923631E+03,8.124046E+03,2.867002E-01,8.475489E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.503483E+02,3.928299E-01,4.924399E+03,7.358763E+03,1.781910E-01,5.182767E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.857950E+02,2.605372E-01,3.230706E+03,4.699586E+03,2.723109E-01,8.200745E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.503483E+02,3.596839E-01,4.551411E+03,6.969251E+03,1.779717E-01,5.178581E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.857950E+02,3.569035E-01,4.315012E+03,5.809589E+03
15:30:00,1.474188E-01,6.773961E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.680897E+02,3.783450E-01,4.912055E+03,8.112159E+03,2.866994E-01,8.475476E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.580682E+02,3.905111E-01,4.890631E+03,7.323540E+03,1.781905E-01,5.182759E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.903745E+02,2.597945E-01,3.217799E+03,4.686331E+03,2.723102E-01,8.200731E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.580682E+02,3.597125E-01,4.544057E+03,6.961780E+03,1.779712E-01,5.178572E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.903745E+02,3.673986E-01,4.428579E+03,5.926975E+03
15:40:00,1.474178E-01,6.773942E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.782734E+02,3.782235E-01,4.900561E+03,8.100358E+03,2.866987E-01,8.475462E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.657881E+02,3.887474E-01,4.863108E+03,7.295008E+03,1.781901E-01,5.182750E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.949541E+02,2.589809E-01,3.204095E+03,4.672209E+03,2.723095E-01,8.200718E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.657881E+02,3.596812E-01,4.536028E+03,6.953560E+03,1.779708E-01,5.178563E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.949541E+02,3.768842E-01,4.530791E+03,6.033044E+03
15:50:00,1.474168E-01,6.773923E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.884572E+02,3.781245E-01,4.889310E+03,8.088905E+03,2.866981E-01,8.475449E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.735081E+02,3.872540E-01,4.838622E+03,7.269758E+03,1.781896E-01,5.182742E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.995336E+02,2.581010E-01,3.189642E+03,4.657413E+03,2.723088E-01,8.200704E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.735081E+02,3.595901E-01,4.527322E+03,6.944634E+03,1.779704E-01,5.178555E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.995336E+02,3.852400E-01,4.620284E+03,6.125439E+03
16:00:00,1.474158E-01,6.773905E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.986409E+02,3.780165E-01,4.877939E+03,8.077272E+03,2.866974E-01,8.475437E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.812280E+02,3.860401E-01,4.817267E+03,7.247526E+03,1.781892E-01,5.182734E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.041132E+02,2.572032E-01,3.174977E+03,4.642265E+03,2.723082E-01,8.200692E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.812280E+02,3.594870E-01,4.518466E+03,6.935580E+03,1.779699E-01,5.178547E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.041132E+02,3.920892E-01,4.692809E+03,6.200881E+03
16:10:00,1.474149E-01,6.773888E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,9.122191E+02,3.779116E-01,4.863209E+03,8.062190E+03,2.866968E-01,8.475424E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.915212E+02,3.850657E-01,4.796033E+03,7.225568E+03,1.781888E-01,5.182726E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.102193E+02,2.562755E-01,3.158449E+03,4.625235E+03,2.723075E-01,8.200679E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.915212E+02,3.593385E-01,4.506525E+03,6.923368E+03,1.779695E-01,5.178539E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.102193E+02,3.977695E-01,4.750650E+03,6.260925E+03
16:20:00,1.474140E-01,6.773870E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,9.257974E+02,3.778049E-01,4.848457E+03,8.047088E+03,2.866961E-01,8.475412E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.018144E+02,3.841461E-01,4.775416E+03,7.204323E+03,1.781884E-01,5.182718E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.163253E+02,2.552290E-01,3.140582E+03,4.606824E+03,2.723069E-01,8.200667E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.018144E+02,3.590056E-01,4.492509E+03,6.908975E+03,1.779691E-01,5.178531E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.163253E+02,4.027052E-01,4.800113E+03,6.312324E+03
16:30:00,1.474131E-01,6.773853E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,9.393757E+02,3.776911E-01,4.833626E+03,8.031905E+03,2.866955E-01,8.475401E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.121076E+02,3.832773E-01,4.755371E+03,7.183836E+03,1.781880E-01,5.182711E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.224314E+02,2.541093E-01,3.121894E+03,4.587647E+03,2.723063E-01,8.200656E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.121076E+02,3.585601E-01,4.477225E+03,6.893382E+03,1.779687E-01,5.178524E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.224314E+02,4.068579E-01,4.840765E+03,6.354553E+03
16:40:00,1.474123E-01,6.773837E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,9.529540E+02,3.775676E-01,4.818685E+03,8.016602E+03,2.866949E-01,8.475389E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.224008E+02,3.824238E-01,4.735497E+03,7.163491E+03,1.781876E-01,5.182703E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.285375E+02,2.529270E-01,3.102499E+03,4.567712E+03,2.723057E-01,8.200644E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.224008E+02,3.580252E-01,4.460935E+03,6.876709E+03,1.779683E-01,5.178517E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.285375E+02,4.101996E-01,4.872292E+03,6.387495E+03
16:50:00,1.474114E-01,6.773821E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,9.665323E+02,3.774557E-01,4.803857E+03,8.001456E+03,2.866943E-01,8.475378E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.326940E+02,3.815598E-01,4.715489E+03,7.142931E+03,1.781872E-01,5.182696E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.346435E+02,2.516916E-01,3.082497E+03,4.547094E+03,2.723051E-01,8.200633E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.326940E+02,3.574262E-01,4.443911E+03,6.859196E+03,1.779680E-01,5.178510E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.346435E+02,4.127126E-01,4.894476E+03,6.410997E+03
17:00:00,1.474106E-01,6.773805E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,9.801105E+02,3.773455E-01,4.789039E+03,7.986310E+03,2.866938E-01,8.475367E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.429872E+02,3.806199E-01,4.694620E+03,7.121389E+03,1.781869E-01,5.182689E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.407496E+02,2.503905E-01,3.061750E+03,4.525639E+03,2.723045E-01,8.200622E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.429872E+02,3.567532E-01,4.426045E+03,6.840706E+03,1.779676E-01,5.178503E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.407496E+02,4.141475E-01,4.904519E+03,6.422241E+03
17:10:00,1.474098E-01,6.773790E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,9.970834E+02,3.772843E-01,4.771390E+03,7.968303E+03,2.866932E-01,8.475357E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.558538E+02,3.795443E-01,4.669660E+03,7.095680E+03,1.781865E-01,5.182683E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.483822E+02,2.490173E-01,3.038672E+03,4.501860E+03,2.723040E-01,8.200612E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.558538E+02,3.563666E-01,4.408837E+03,6.823008E+03,1.779673E-01,5.178496E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.483822E+02,4.144380E-01,4.900169E+03,6.419192E+03
17:20:00,1.474090E-01,6.773775E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.014056E+03,3.773544E-01,4.755221E+03,7.951853E+03,2.866927E-01,8.475347E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.687203E+02,3.784357E-01,4.644333E+03,7.069667E+03,1.781862E-01,5.182676E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.560148E+02,2.476598E-01,3.015773E+03,4.478223E+03,2.723034E-01,8.200601E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.687203E+02,3.566806E-01,4.399517E+03,6.813353E+03,1.779669E-01,5.178489E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.560148E+02,4.134491E-01,4.881426E+03,6.401384E+03
17:30:00,1.474083E-01,6.773761E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.031029E+03,3.775992E-01,4.741019E+03,7.937476E+03,2.866922E-01,8.475337E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.815868E+02,3.771499E-01,4.617011E+03,7.041625E+03,1.781859E-01,5.182670E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.636473E+02,2.462713E-01,2.992526E+03,4.454250E+03,2.723029E-01,8.200591E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.815868E+02,3.577514E-01,4.398714E+03,6.812309E+03,1.779666E-01,5.178483E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.636473E+02,4.112428E-01,4.848984E+03,6.369423E+03
17:40:00,1.474075E-01,6.773747E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.048002E+03,3.780361E-01,4.728978E+03,7.925395E+03,2.866917E-01,8.475327E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.944533E+02,3.756230E-01,4.586978E+03,7.010744E+03,1.781855E-01,5.182664E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.712799E+02,2.448427E-01,2.968826E+03,4.429790E+03,2.723024E-01,8.200582E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.944533E+02,3.596012E-01,4.406675E+03,6.820326E+03,1.779663E-01,5.178477E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.712799E+02,4.077820E-01,4.802423E+03,6.322851E+03
17:50:00,1.474068E-01,6.773733E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.064975E+03,3.786531E-01,4.718965E+03,7.915530E+03,2.866912E-01,8.475317E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.073198E+02,3.738267E-01,4.553911E+03,6.976672E+03,1.781852E-01,5.182658E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.789125E+02,2.433766E-01,2.944704E+03,4.404868E+03,2.723019E-01,8.200572E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.073198E+02,3.621853E-01,4.422901E+03,6.837174E+03,1.779659E-01,5.178471E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.789125E+02,4.029793E-01,4.740762E+03,6.260720E+03
18:00:00,1.474061E-01,6.773719E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.081948E+03,3.793950E-01,4.710356E+03,7.907256E+03,2.866907E-01,8.475308E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.201863E+02,3.717443E-01,4.517625E+03,6.939194E+03,1.781849E-01,5.182652E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.865451E+02,2.418751E-01,2.920184E+03,4.379508E+03,2.723014E-01,8.200563E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.201863E+02,3.651254E-01,4.443134E+03,6.858668E+03,1.779656E-01,5.178465E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.865451E+02,3.969436E-01,4.665225E+03,6.184506E+03
18:10:00,1.675955E-01,7.159228E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.107407E+03,3.801505E-01,4.693402E+03,7.890528E+03,2.979723E-01,8.690718E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.394861E+02,3.693389E-01,4.471260E+03,6.891299E+03,1.857059E-01,5.326258E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.979940E+02,2.403216E-01,2.891257E+03,4.349630E+03,2.835830E-01,8.415973E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.394861E+02,3.677324E-01,4.453175E+03,6.870195E+03,1.854867E-01,5.322072E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.979940E+02,3.895195E-01,4.570235E+03,6.088582E+03
18:20:00,1.877846E-01,7.544757E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.132866E+03,3.807713E-01,4.674929E+03,7.872236E+03,3.092537E-01,8.906135E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.587859E+02,3.665790E-01,4.420903E+03,6.839258E+03,1.932267E-01,5.469868E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.094428E+02,2.386966E-01,2.861521E+03,4.318951E+03,2.948643E-01,8.631387E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.587859E+02,3.694069E-01,4.452719E+03,6.871183E+03,1.930074E-01,5.465681E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.094428E+02,3.804673E-01,4.456920E+03,5.974091E+03
18:30:00,2.079755E-01,7.930354E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.158325E+03,3.811392E-01,4.653609E+03,7.850907E+03,3.205324E-01,9.121557E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.780857E+02,3.634401E-01,4.366281E+03,6.782762E+03,2.007452E-01,5.613475E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.208917E+02,2.369807E-01,2.830762E+03,4.287233E+03,3.061432E-01,8.846808E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.780857E+02,3.696437E-01,4.436085E+03,6.855462E+03,2.005260E-01,5.609289E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.208917E+02,3.696150E-01,4.323349E+03,5.838931E+03
18:40:00,2.281692E-01,8.316039E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.183785E+03,3.811551E-01,4.628329E+03,7.825298E+03,3.318113E-01,9.337028E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.973854E+02,3.598481E-01,4.306559E+03,6.720901E+03,2.082637E-01,5.757114E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.323406E+02,2.351201E-01,2.798375E+03,4.253824E+03,3.174223E-01,9.062276E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.973854E+02,3.678187E-01,4.396250E+03,6.815463E+03,2.080444E-01,5.752927E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.323406E+02,3.564593E-01,4.163856E+03,5.677252E+03
18:50:00,2.483658E-01,8.701820E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.209244E+03,3.807463E-01,4.598270E+03,7.794502E+03,3.430918E-01,9.552568E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.166852E+02,3.558278E-01,4.242018E+03,6.653987E+03,2.157831E-01,5.900798E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.437895E+02,2.331019E-01,2.764215E+03,4.218583E+03,3.287030E-01,9.277812E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.166852E+02,3.636687E-01,4.330251E+03,6.748031E+03,2.155639E-01,5.896611E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.437895E+02,3.410160E-01,3.978622E+03,5.489283E+03
19:00:00,2.685655E-01,9.087700E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.234703E+03,3.798762E-01,4.563020E+03,7.758064E+03,3.543746E-01,9.768182E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.359850E+02,3.514440E-01,4.173387E+03,6.582666E+03,2.233041E-01,6.044532E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.552383E+02,2.309218E-01,2.728233E+03,4.181404E+03,3.399861E-01,9.493420E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.359850E+02,3.574869E-01,4.241388E+03,6.656470E+03,2.230849E-01,6.040345E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.552383E+02,3.237544E-01,3.772924E+03,5.279643E+03
19:10:00,2.685781E-01,9.088084E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.253373E+03,3.786042E-01,4.530037E+03,7.723697E+03,3.543778E-01,9.768421E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.501382E+02,3.469690E-01,4.108876E+03,6.515392E+03,2.233055E-01,6.044683E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.636342E+02,2.286925E-01,2.694751E+03,4.146730E+03,3.399895E-01,9.493653E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.501382E+02,3.502469E-01,4.145764E+03,6.557203E+03,2.230862E-01,6.040496E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.636342E+02,3.062720E-01,3.567795E+03,5.068784E+03
19:20:00,2.685938E-01,9.088485E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.272043E+03,3.770248E-01,4.493594E+03,7.685527E+03,3.543837E-01,9.768704E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.642913E+02,3.425866E-01,4.045406E+03,6.448899E+03,2.233088E-01,6.044863E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.720300E+02,2.264821E-01,2.661481E+03,4.112134E+03,3.399956E-01,9.493930E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.642913E+02,3.426965E-01,4.046645E+03,6.452950E+03,2.230895E-01,6.040676E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.720300E+02,2.897558E-01,3.373536E+03,4.866132E+03
19:30:00,2.686103E-01,9.088872E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.290714E+03,3.752854E-01,4.455341E+03,7.645095E+03,3.543944E-01,9.769022E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.784445E+02,3.384623E-01,3.984833E+03,6.384835E+03,2.233157E-01,6.045072E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.804259E+02,2.243552E-01,2.629145E+03,4.078188E+03,3.400063E-01,9.494242E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.784445E+02,3.353977E-01,3.950350E+03,6.349841E+03,2.230964E-01,6.040885E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.804259E+02,2.749105E-01,3.198075E+03,4.679611E+03
19:40:00,2.686265E-01,9.089233E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.309384E+03,3.735049E-01,4.416619E+03,7.604278E+03,3.544070E-01,9.769333E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.925977E+02,3.347718E-01,3.929137E+03,6.326302E+03,2.233241E-01,6.045279E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.888217E+02,2.223894E-01,2.598619E+03,4.046312E+03,3.400188E-01,9.494549E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.925977E+02,3.290277E-01,3.864501E+03,6.258159E+03,2.231049E-01,6.041092E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.888217E+02,2.626659E-01,3.051876E+03,4.524028E+03
19:50:00,2.686418E-01,9.089563E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.328054E+03,3.718121E-01,4.378885E+03,7.564449E+03,3.544197E-01,9.769619E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.006751E+03,3.315849E-01,3.879108E+03,6.273777E+03,2.233327E-01,6.045470E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.972176E+02,2.206225E-01,2.570330E+03,4.016765E+03,3.400314E-01,9.494832E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.006751E+03,3.239699E-01,3.793419E+03,6.182432E+03,2.231134E-01,6.041283E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.972176E+02,2.534234E-01,2.939460E+03,4.404263E+03
20:00:00,2.686559E-01,9.089861E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.346724E+03,3.703326E-01,4.343538E+03,7.526959E+03,3.544317E-01,9.769873E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.020904E+03,3.289314E-01,3.835072E+03,6.227312E+03,2.233407E-01,6.045639E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.056134E+02,2.190888E-01,2.544661E+03,3.989787E+03,3.400433E-01,9.495085E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.020904E+03,3.203815E-01,3.738862E+03,6.124509E+03,2.231214E-01,6.041452E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.056134E+02,2.471114E-01,2.860015E+03,4.319614E+03
